designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3293780835568671104",3293780835568671104,68.48271745502898,10.319426512425757,0.36784674880638774,3.661650572869125,2.177174305568113,1.0086985,17.089424,17.573715,16.442535,1.1311798,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5481.7534,4.7197,-1.1531,1274.5145,0.6326,0.5151,0.2811
"Gaia DR3 3293780835568673152",3293780835568673152,68.4937069935754,10.323904174562468,,,,,21.039753,21.466238,20.182669,1.2835693,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780835568906368",3293780835568906368,68.48863436697528,10.330825047625241,2.188072769482343,1.7575576404082,-7.718211347965121,0.97833335,20.367655,21.290533,19.159187,2.1313457,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780839864223872",3293780839864223872,68.49367203283106,10.319090992183028,1.1784794894054624,0.9756333693851664,-2.1719465249767347,1.0365719,20.283588,20.882435,19.291767,1.5906677,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780904288213760",3293780904288213760,68.45678340658249,10.316940028996973,,,,,20.901976,22.306076,20.230883,2.0751934,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780938647882496",3293780938647882496,68.4287840823263,10.310938388974709,0.04706757343961794,1.470527380265223,-0.7311664620131484,0.98630846,18.838455,19.335985,18.184471,1.151514,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4783.0576,4.9033,-2.9489,1757.4899,0.0632,0.05,0.0274
"Gaia DR3 3293780942943443456",3293780942943443456,68.43398732576357,10.3154666764737,0.5789923289724102,1.804732398006641,1.4590829394511098,0.9842657,15.403903,15.840745,14.788941,1.0518036,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6403.511,4.017,-0.3404,2009.0994,0.9632,0.8059,0.4363
"Gaia DR3 3293780942944935424",3293780942944935424,68.42767696907305,10.316267388382228,0.33465192072335903,0.0484281658140019,2.105569975839195,0.9948043,20.436344,21.011164,19.287739,1.7234249,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780973007814016",3293780973007814016,68.43967900667946,10.324784714953315,,,,,21.157955,21.16002,20.321413,0.8386078,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293780977303181184",3293780977303181184,68.43957286115861,10.322143499156004,1.4360588927192697,3.0753393360582315,-5.971161535900791,1.0756568,19.409355,20.453339,18.410786,2.042553,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781007367363072",3293781007367363072,68.46283200508603,10.320291022764145,0.020285297220317695,1.960212874806332,-0.15864812689492264,0.9949939,19.415796,19.94991,18.783672,1.1662369,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781011662916992",3293781011662916992,68.46148499953152,10.3274349693194,0.24494117915403735,4.006115606023206,0.9044663080618041,1.0342768,17.686275,18.26009,16.975006,1.2850838,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4581.13,4.8653,-1.5519,965.3185,0.0855,0.0665,0.0359
"Gaia DR3 3293781041727106816",3293781041727106816,68.48582120576133,10.332449017146423,0.12902127640335914,2.7607257139396495,-0.6978213174611158,0.9707929,18.385777,18.86279,17.721918,1.140871,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4760.9053,4.9155,-2.2181,1378.7252,0.028,0.0221,0.012
"Gaia DR3 3293781041727108096",3293781041727108096,68.48169144955298,10.337099063537165,0.15560212429541678,0.9115951983942572,-0.3241069626718156,1.0392505,18.433245,18.989357,17.74212,1.2472363,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4532.4795,4.8969,-1.6715,1284.8922,0.0125,0.0097,0.0052
"Gaia DR3 3293781080382393472",3293781080382393472,68.45317765113148,10.334623321855418,1.3869398699305509,-13.399303516544284,-5.2189163670569325,1.0746986,20.12735,21.086397,18.821926,2.264471,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781149101865856",3293781149101865856,68.5150438659117,10.325842476271124,0.553204862191013,-0.836142905386247,-4.867761814393112,1.0291111,13.610851,14.2237015,12.854945,1.3687563,6.035789,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293781179166328064",3293781179166328064,68.52418735754175,10.335750538493432,,,,,21.006805,21.434734,20.102262,1.3324718,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781213525796480",3293781213525796480,68.49475650031388,10.32783565297205,0.13993884746232482,3.2233273527988873,3.3648689538975285,1.0524365,20.06812,20.760817,18.99418,1.7666359,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781217821343232",3293781217821343232,68.50143085801794,10.331241813171735,1.083832415204097,-2.36877386913166,-5.775140517177025,1.0085961,15.751241,16.299417,15.049489,1.2499285,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4820.7065,4.3916,-0.9164,878.5135,0.3495,0.2749,0.1476
"Gaia DR3 3293781247885540096",3293781247885540096,68.5050678910347,10.341256280328542,-0.03201562061951076,-0.9341574112126692,-2.1345441654659427,1.1108117,19.95685,20.75354,19.102943,1.6505966,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781247885598720",3293781247885598720,68.51198266987701,10.33872903622665,,,,,20.913265,21.237076,19.923904,1.3131714,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781252181078656",3293781252181078656,68.51740887855016,10.343021629557727,0.53325063761721,1.1039572234652046,-1.0514757056244146,0.9812784,15.913397,16.369673,15.278671,1.0910015,,"VARIABLE",0,true,false,false,true,false,true,true,5785.022,4.4654,-0.5541,1134.1396,0.7298,0.6007,0.3263
"Gaia DR3 3293781282245282560",3293781282245282560,68.53488913488158,10.348226937878502,0.38909494165098185,2.093177953025804,-5.590219236509808,1.0435637,19.61597,20.152119,18.874823,1.2772961,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781316605020800",3293781316605020800,68.53826288037796,10.347707408159481,0.33990496553682764,3.6373134465541583,1.9898292208010324,1.0097346,17.125452,17.58961,16.496342,1.0932674,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5605.3394,4.6965,-1.0674,1412.9047,0.6179,0.5068,0.2763
"Gaia DR3 3293781316605021824",3293781316605021824,68.53765873500683,10.350358284954885,0.48684867322248493,1.9929357624871915,-2.00346683425109,1.0405279,19.132437,20.23957,18.098068,2.1415024,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781320899123200",3293781320899123200,68.54379233291368,10.352614254096512,0.2705202906239788,0.2533362712809994,-3.649145104003521,1.0855775,19.96701,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781320900550656",3293781320900550656,68.54375116123563,10.36097489240318,1.1036749687006011,1.9977128175482928,-0.9970984138805721,1.0282508,19.185059,20.423223,18.12882,2.294403,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781320900551680",3293781320900551680,68.54347644950988,10.353045877720358,0.5911640287354982,6.353179595870896,-4.4989390334070105,0.9752043,16.924358,17.416246,16.240149,1.1760979,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5278.4775,4.6879,-1.1002,1099.4528,0.5976,0.4817,0.2623
"Gaia DR3 3293781320900553088",3293781320900553088,68.5337198176665,10.351327560969954,2.5292676139163555,8.731723489538048,-0.4310916427017279,2.0757341,13.272682,13.799608,12.535839,1.2637691,-51.420654,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5201.9766,4.3053,-0.5603,369.9225,0.697,0.556,0.3002
"Gaia DR3 3293781350964760832",3293781350964760832,68.51241361228087,10.352280742267267,-0.05507739689287481,-0.04806877295062276,0.4533739175295695,1.0324137,20.034355,20.528835,19.090725,1.4381104,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781350964761728",3293781350964761728,68.51720588611903,10.354407215523214,,,,,20.977697,20.880848,19.93493,0.9459171,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781355260292352",3293781355260292352,68.52255456013512,10.350684668296477,2.384028252767803,-17.19054875798495,-0.6529174645065862,1.0375998,14.1595745,14.677472,13.476657,1.2008152,14.508289,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5523.001,4.5563,-0.6359,394.0244,0.7804,0.6302,0.3405
"Gaia DR3 3293781385324501632",3293781385324501632,68.52478053708661,10.359036982955528,0.5413434956997731,0.513043569015887,0.10508465127931205,1.0222797,19.97511,20.545734,19.283232,1.2625027,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781389619081216",3293781389619081216,68.52893824799445,10.362020380021757,0.8380863865356708,2.5746756983090062,0.9100933944352061,0.9926174,20.162834,20.800957,19.441181,1.3597755,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781389620028544",3293781389620028544,68.53202973571726,10.361157040925784,0.18699606182693088,0.7470213155631167,-0.6407096211906687,0.9906709,18.923841,19.439259,18.227968,1.2112904,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4718.1978,4.9299,-2.5344,1709.3013,0.0095,0.0075,0.0041
"Gaia DR3 3293781419686290560",3293781419686290560,68.48259749820747,10.340204060304925,,,,,21.043936,20.545742,19.759686,0.7860565,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781423978353920",3293781423978353920,68.48491719215808,10.344656928558459,0.3640100727332112,7.09621201230515,-4.671140172699648,1.0364923,19.945251,20.78521,18.93478,1.8504295,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781423978866944",3293781423978866944,68.49118335809149,10.343697902234979,0.9304055056441224,4.665972600289554,-6.048394045554131,1.0220071,20.562414,21.509485,19.611702,1.8977833,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781423981158272",3293781423981158272,68.49440249376435,10.341550272031656,0.7314469157261876,9.082024267017038,-6.462690045514635,0.97085196,18.274303,19.040316,17.446028,1.5942879,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4069.443,4.8383,-0.9658,917.403,0.0878,0.0647,0.0346
"Gaia DR3 3293781423981272192",3293781423981272192,68.48562568087956,10.339966863185243,-0.42925986301811436,-5.267054212196977,-9.517309669347876,1.0986651,20.722511,21.498644,19.465244,2.0333996,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781454043975040",3293781454043975040,68.5075933915696,10.349867347513358,0.14377145718253004,-0.18231069683106524,-0.25806210215991765,1.0812174,17.58652,18.107307,16.914062,1.1932449,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4929.3545,4.8209,-1.7975,1107.9542,0.3384,0.2692,0.1466
"Gaia DR3 3293781458339509760",3293781458339509760,68.49405557364321,10.352879125021062,1.0402133764289103,19.39685208375024,-18.82627209768196,0.9587801,16.040121,16.581415,15.339514,1.2419014,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5265.5605,4.6825,-0.7165,733.9144,0.7349,0.5878,0.3183
"Gaia DR3 3293781488403924224",3293781488403924224,68.47724647227872,10.346392700248867,0.381660684577756,-7.301884632230896,1.1830064470401835,2.460761,19.025293,18.961637,17.719944,1.2416935,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781492697841408",3293781492697841408,68.47587467375493,10.349078719932777,,,,,14.660979,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781492699250816",3293781492699250816,68.47568077123778,10.348759197496966,7.73323257001588,53.41017454352499,-58.453673672140674,0.9917271,8.751334,8.985819,8.348294,0.6375246,25.720695,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6271.699,3.9783,-0.5898,129.0429,0.0051,0.0044,0.0024
"Gaia DR3 3293781492700636800",3293781492700636800,68.47756516449883,10.348456519011055,,,,,20.997114,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781557123428480",3293781557123428480,68.50423383595741,10.357385336257913,,,,,20.83624,20.859436,19.400381,1.459055,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781557123439616",3293781557123439616,68.51578949836745,10.36097329839226,3.7477402600728107,4.666308899965857,-10.648574224029348,1.1663284,20.917454,21.090963,19.839396,1.2515678,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781561417296768",3293781561417296768,68.50735602012263,10.364821252365648,0.2717047978946616,6.00110219940933,-2.582569507453209,0.9914272,20.122787,20.990242,19.052156,1.9380856,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781561418722304",3293781561418722304,68.5176814360005,10.359744881218624,0.855786981631527,-1.7371613903600953,0.6258050727689265,1.0320672,17.254557,17.921108,16.448812,1.4722958,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4834.2065,4.7145,-0.5358,928.2582,0.8896,0.6861,0.3687
"Gaia DR3 3293781728921873024",3293781728921873024,68.44205943335635,10.33081122990174,2.7670921212065407,3.676137702713179,-14.848970044367679,1.035234,18.59027,20.264833,17.343287,2.921547,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3471.4517,4.3038,-0.294,709.0557,1.8028,1.1456,0.7358
"Gaia DR3 3293781660202254080",3293781660202254080,68.50182999287205,10.379691437710788,0.25809582486199273,-0.1288301022344815,-0.6007682181548636,1.0937846,12.482987,13.449004,11.518712,1.9302921,6.206443,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4590.7393,2.095,0.1267,3196.098,1.761,1.2893,0.6775
"Gaia DR3 3293781698857687680",3293781698857687680,68.42190005669217,10.32308352475986,-0.8549703697675607,-2.1784784837067623,0.31871086921486314,1.2842577,19.732538,20.158993,18.949413,1.2095795,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781832001092480",3293781832001092480,68.43484930028137,10.341646945273851,0.3922607681340318,1.6621043664590804,-0.13887350920035302,0.9417503,18.49823,18.99566,17.853302,1.1423588,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4816.929,4.902,-2.2307,1562.3181,0.0132,0.0104,0.0057
"Gaia DR3 3293781832001093248",3293781832001093248,68.45091140594242,10.343016156059988,-0.20404104381767083,0.4423202983252484,0.009816923293746723,1.0259238,18.932194,19.481009,18.31364,1.1673679,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4764.014,4.8983,-1.9523,1903.6895,0.0155,0.0122,0.0066
"Gaia DR3 3293781836295680512",3293781836295680512,68.44519778405592,10.345492604860334,-0.34101386610238843,-3.52857364213985,-8.487708150427457,1.028223,20.540173,21.190926,19.525928,1.6649971,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293781836296636800",3293781836296636800,68.44709976228398,10.346958035694719,0.4140246388585004,6.9048830042041285,-11.380802008726288,1.016792,16.667778,17.183056,15.991504,1.1915522,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5475.5605,4.6583,-1.1028,1049.3376,0.7628,0.6181,0.3375
"Gaia DR3 3293781836296638336",3293781836296638336,68.44583383835462,10.335901189937717,0.24137851712423627,0.16716079955309443,-0.6514708929379334,1.0500416,17.874012,18.140732,17.488401,0.6523304,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,8478.815,4.4967,-1.0604,6234.183,1.0379,0.9344,0.5018
"Gaia DR3 3293781836296638720",3293781836296638720,68.4396623997755,10.337927075870493,0.2697147606147663,0.13598846653615393,-2.334290543731955,1.0234318,17.273397,17.77499,16.6021,1.1728897,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5153.4565,4.7727,-1.5051,1125.4736,0.4737,0.3809,0.2077
"Gaia DR3 3293781969440046080",3293781969440046080,68.40389959316737,10.34266183895401,,,,,21.033884,21.085648,19.625824,1.4598236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293782003799785728",3293782003799785728,68.41140562910682,10.344617082269025,0.04416570955816417,-8.885169522358659,-15.357965468157648,1.021551,19.863874,21.082195,18.635963,2.4462318,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293782003803415680",3293782003803415680,68.41700595330308,10.353835528663737,0.2634165016676284,0.0036284908375747715,-5.983550902219273,1.0470352,20.00314,21.052834,18.867153,2.1856804,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293782042455070720",3293782042455070720,68.39858100275544,10.352297891630371,0.12903849400622783,0.9383639181846967,-1.7310092216682835,1.0400413,17.654125,18.142878,17.033525,1.1093521,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5062.4136,4.7976,-2.0768,1335.5486,0.2366,0.1905,0.1039
"Gaia DR3 3293782072522873984",3293782072522873984,68.39365409799068,10.361868554383562,0.3174575649721253,-1.1116133463476874,-1.0307503436003635,1.0560688,20.63167,20.749401,19.7492,1.0002003,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293782076816193664",3293782076816193664,68.39715518607133,10.360495383368631,1.4371230728140374,5.456831553257633,-10.352160434983617,0.98808026,17.574505,18.63711,16.553732,2.0833778,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4246.9023,4.6847,-0.0156,635.7705,1.4306,1.0126,0.5493
"Gaia DR3 3293782106879006720",3293782106879006720,68.42360894376847,10.358341896520669,0.5569099878115034,6.6761140873216105,-8.199120969901694,0.98307496,18.919914,19.550072,18.158815,1.3912563,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4331.1157,4.9279,-1.5726,1292.8296,0.0576,0.0437,0.0235
"Gaia DR3 3293782141238749952",3293782141238749952,68.43774420086443,10.370055593791431,0.9422202610328612,3.1635001554178896,-2.711923697185867,0.9979551,20.469034,20.784882,19.788174,0.9967079,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293782175602102528",3293782175602102528,68.41143423344838,10.371724996180884,1.5665187507223584,3.654662565446956,-4.495260854750803,1.0693632,20.175652,21.362993,18.986732,2.3762608,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
